team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,NA,NA,1.774371386,Point
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,0,1,0.929115995,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,1,6,0.070883424,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,6,11,5.80E-07,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,11,16,6.91E-14,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,NA,NA,0.084727325,Point
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,0,1,0.921113324,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,1,6,0.078886537,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,6,11,1.39E-07,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,11,16,3.49E-15,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,NA,NA,0.089965709,Point
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,0.923812847,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,1,6,0.076187122,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,6,11,3.05E-08,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,1.88E-16,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,NA,NA,0.084006719,Point
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,0.965085407,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0.034914588,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,5.63E-09,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,NA,NA,0.03787946,Point
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,0.909793537,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0.090205153,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,1.31E-06,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,2.81E-13,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,NA,NA,0.110177025,Point
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,0.884420207,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0.115578501,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,1.29E-06,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,2.12E-13,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,0.13973552,Point
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.93468768,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.065312069,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,2.51E-07,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,1.38E-14,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0.076141723,Point
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.976390667,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.023609333,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,2.44E-11,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.024321504,Point
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.872431201,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.127559494,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,9.30E-06,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,1.06E-11,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,0.168078125,Point
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.885003372,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.114994965,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,1.66E-06,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,3.55E-13,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0.140429929,Point
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.832614151,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.167351204,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,3.46E-05,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,1.17E-10,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,3.61E-17,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0.235026106,Point
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.975392639,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.024607361,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,1.87E-10,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0.025721895,Point
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.982448496,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.017551504,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,1.17E-11,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0.018035734,Point
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.856001076,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.143958193,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,4.07E-05,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,1.91E-10,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,8.92E-17,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.206637487,Point
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.896996976,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.103002875,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,1.48E-07,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,3.02E-15,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0.116852112,Point
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.928779683,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.071220203,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,1.14E-07,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,2.56E-15,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,NA,NA,0.081011161,Point
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,0,1,0.970118912,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,1,6,0.029881087,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,6,11,8.42E-10,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
MHC,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,NA,NA,0.031650167,Point
MHC,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,0,1,0.864879026,Bin
