team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,NA,NA,1.097999263,Point
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,0,1,0.906,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,1,6,0.094,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,NA,NA,0.099250756,Point
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,0,1,0.881,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,1,6,0.116,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,16,21,0.001,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,NA,NA,0.169223892,Point
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,0.91,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,1,6,0.089,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,6,11,0.001,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,NA,NA,0.113329083,Point
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,0.911,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0.089,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,NA,NA,0.093888179,Point
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,0.893,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0.107,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,NA,NA,0.115762388,Point
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,0.579,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0.415,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,0.006,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,0.648157569,Point
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.812,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.187,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,0.001,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0.233297276,Point
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.958,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.042,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.048865427,Point
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.666,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.328,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,0.005,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0.001,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,0.472809526,Point
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.979,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.021,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0.026576865,Point
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.96,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.04,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0.043171334,Point
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.943,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.057,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0.067117054,Point
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.853,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.147,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0.150769329,Point
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.882,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.118,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.148394623,Point
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.837,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.163,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0.175441334,Point
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.901,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.099,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,NA,NA,0.101880698,Point
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,0,1,0.938,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,1,6,0.06,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,NA,NA,0.098956518,Point
