team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Baldwin,Total WNV neuroinvasive disease cases,cases,NA,NA,2.728399921,Point
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,0,1,0.872,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,1,6,0.128,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Barbour,Total WNV neuroinvasive disease cases,cases,NA,NA,0.367027774,Point
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,0,1,0.88,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,1,6,0.12,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,NA,NA,0.338267031,Point
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,0.964,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,1,6,0.033,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,6,11,0.003,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,NA,NA,0.122886778,Point
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,0.865,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0.133,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,NA,NA,0.395043216,Point
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0.15,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,NA,NA,0.442416744,Point
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,0.705,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0.285,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,0.01,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,1.025118145,Point
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.796,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.2,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,0.004,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0.621930069,Point
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.982,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.015,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,0.003,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.067041616,Point
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.73,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.259,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,0.011,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,0.919754216,Point
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.979,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.019,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0.072334786,Point
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.98,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.018,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0.067429711,Point
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.981,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.017,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0.062572983,Point
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.868,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.13,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,0.002,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0.382693428,Point
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.808,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.189,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,0.003,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0.580263007,Point
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.855,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.142,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,0.003,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
NYSW-CVD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0.438890657,Point
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.867,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.133,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
NYSW-CVD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
