team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,1,6,0.02,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,0,1,0.98,Bin
UI-NCSA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,1,6,0.013333333,Bin
UI-NCSA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,0.986666667,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0.02,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,0.98,Bin
UI-NCSA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0.03,Bin
UI-NCSA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,0.97,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,0.01,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0.023333333,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,0.966666667,Bin
UI-NCSA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.026666667,Bin
UI-NCSA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.973333333,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.99,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.01,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.023333333,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.976666667,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.966666667,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.033333333,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.005,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.995,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.98,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.02,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.99,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.01,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.013333333,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.986666667,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.946666667,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.053333333,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,1,Point
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.97,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.03,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UI-NCSA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
