team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,8.64E-10,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,4.00E-14,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.973864231,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.026135574,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,1.95E-07,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,5.65E-13,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.993075389,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.006924609,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,1.67E-09,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,2.22E-16,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.914058997,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.085925646,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,1.54E-05,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,1.09E-09,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,5.60E-14,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.987416771,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.012583215,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,1.41E-08,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,6.00E-15,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.979928471,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.020071454,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,7.52E-08,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,1.09E-13,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.997353001,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.002646999,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,5.54E-11,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.996828283,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.003171717,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,1.05E-10,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.914811713,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.085173427,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,1.49E-05,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,1.03E-09,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,5.16E-14,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.967487159,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.032512411,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,4.30E-07,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,2.22E-12,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.987270936,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.012729049,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,1.47E-08,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,6.44E-15,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,0,1,0.997395372,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,1,6,0.002604628,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,6,11,5.23E-11,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UCD,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UCD,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,0,1,0.958723635,Bin
UCD,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,1,6,0.041275339,Bin
