team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,0.935361,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0.062472,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,0.002122,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,4.40E-05,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,1.00E-06,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,0.935931,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0.061989,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,0.002037,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,4.10E-05,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,2.00E-06,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,0.344261,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0.367395,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,0.194939,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,0.070012,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0.018567,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0.004031,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0.000662,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0.000121,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,1.10E-05,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,1.00E-06,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,3,Point
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,0.935208,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0.06265,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,0.002106,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,3.60E-05,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0.1,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,0.05,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.344261,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.367395,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,0.194939,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,0.070012,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0.018567,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0.004031,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0.000662,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0.000121,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,1.10E-05,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,1.00E-06,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,3,Point
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0.1,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,0.05,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.1,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,0.05,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0.1,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,0.05,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,0.935208,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0.06265,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,0.002106,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,3.60E-05,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,0.935365,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0.062469,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,0.002121,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,4.40E-05,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,1.00E-06,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,0.93592,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0.061999,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,0.002038,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,4.10E-05,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,2.00E-06,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.935536,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.062351,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,0.002069,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,4.30E-05,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,1.00E-06,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,0,1,0.85,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,1,6,0.1,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,6,11,0.05,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
LANL,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
LANL,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,0,1,0.935708,Bin
LANL,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,1,6,0.062178,Bin
LANL,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,6,11,0.002074,Bin
