team,location,target,unit,bin_start_incl,bin_end_notincl,value,type
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Bibb,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Blount,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Bullock,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Butler,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Calhoun,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Chambers,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Cherokee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,0,1,0.972607183,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,1,6,0.027392806,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,6,11,1.10E-08,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Chilton,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Choctaw,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,0,1,0.967647451,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,1,6,0.032352529,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,6,11,2.04E-08,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Clarke,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Clay,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Cleburne,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Coffee,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Colbert,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,0,1,0.995022724,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,1,6,0.004977276,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,6,11,2.27E-11,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Conecuh,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Coosa,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,0,1,1,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,1,6,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,6,11,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,11,16,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,16,21,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,21,26,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,26,31,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,31,36,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,36,41,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,41,46,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,46,51,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,51,101,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,101,151,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,151,201,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,201,1000,0,Bin
UA,Alabama-Covington,Total WNV neuroinvasive disease cases,cases,NA,NA,0,Point
